"","paper_ID","fulltext_screening","fulltext_notes","variable_note","authors","year_publication","population_location","Observation_ID","experiment_ID","experiment_ID_coded","group_ID","group_ID_coded","repeated_trait_ID","repeated_trait_ID_coded","bird_species","treatment_plant_species","control_plant_species","comparision_type","CH","PCH","Hypothesis","measure_central_tendency_experiment","type_measure_central_tendency_experiment","measure_dispersion_experiment","sd_experiment","type_measure_dispersion_experiment","n_experiment","effective_n_experiment","measure_central_tendency_control","type_measure_central_tendency_control","measure_dispersion_control","sd_control","type_measure_dispersion_control","n_control","effective_n_control","fitness_proxy","trait_type","proxy_decision","proxy_comment","proxies_sign","statistics_type","test_statistics_type","statistics_value","p_value","sign_relationship","total_sample_size","DF","data_location","parasite_type","time_of_gnm_addition","extractor_ID","extractor_comments","data_checker_ID","data_checker_comments","blinding","random_assignment","missing_data","shared_experiment","shared_control","fitness_proxy_cleaned","population_ID","geary_control","geary_trt","geary_test","count","SMDH","SMDH_variance","SMDH_sign","lnRR","lnRR_variance","lnRR_sign"
"23","GNM_024","included",NA,"mean and variance","Lopez-Rull I.; Gil D.",2009,"Soto del Real, Madrid, Spain","23",1,"GNM_024_1",1,"GNM_024_1",2,"GNM_024_2","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertinum, Lamium purpureum","blank",2,1,1,"both",4.937931,"mean",0.04310345,0.1724138,"SE",16,16,4.103448,"mean",0.05221186,0.227586221394294,"SE",19,19,"Clutch size","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Fig.3",NA,"b","JMGS","The data was fully extracted from the figure 3 using metaDigitise, because the measure of dispersion (SD or SE) was not reported with the primary data  in the text, ***also the dispersion measures reported in the text did not match either the SD or the SE extracted from the figure ***","SD",NA,"no","yes","no",1,1,"clutch_size","Soto del Real, Madrid, Spain",77.5715798581485,112.797533161945,"pass",72,3.98971043216244,0.342528569411736,3.98971043216244,0.185118821658669,0.000238093944701183,0.185118821658669
"24","GNM_024","included",NA,"mean and variance","Lopez-Rull I.; Gil D.",2009,"Soto del Real, Madrid, Spain","24",1,"GNM_024_1",1,"GNM_024_1",3,"GNM_024_3","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertinum, Lamium purpureum","blank",2,1,1,"both",3.78,"mean",0.04,0.04,"SD",16,16,3.79,"mean",0.03,0.03,"SD",19,19,"egg size (mm3)","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Last paragraph of the section ""Results-  Female quality, condition and testosterone levels"".",NA,"b","JMGS","*notice that the type of dispersion measure was not reported in the text*","SD","I am more likely to say they are reporting SD here as well like the figures since the text reporting matches the figure for the few cases it is there.","no","yes","no",1,1,"egg_size","Soto del Real, Madrid, Spain",543.522619782448,372.184615384615,"pass",72,-0.279942984641024,0.116251122870936,-0.279942984641024,-0.0026420094628387,1.02963792684649e-05,-0.0026420094628387
"25","GNM_024","included",NA,"log","Lopez-Rull I.; Gil D.",2009,"Soto del Real, Madrid, Spain","25",1,"GNM_024_1",2,"GNM_024_2",4,"GNM_024_4","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertinum, Lamium purpureum","blank",2,1,0,"CH",0.88,"mean",0.15,0.15,"SD",16,16,0.93,"mean",0.18,0.18,"SD",19,19,"Yolk Log T (testosterone)","Physiology","sensitivity-analysis","We do not consider yolk hormones as a good proxy for fitness as according to the meta-analysis on yolk hormones and fitness, they found no evidence for any effect of yolk hormones on fitness. (Lucia Mentesana, Michaela Hau, Pietro B. D'Amelio, Nicolas M. Adreani, Alfredo Sánchez-Tójar. In prep.* Do egg hormones have fitness consequences in wild birds? A systematic review and meta-analysis*)",1,NA,NA,NA,NA,NA,NA,NA,"Text: Results: Yolk androgens and egg colour",NA,"b","JMGS","***notice that the type of dispersion measure was not reported in the text***","SD","I am more likely to say they are reporting SD here as well like the figures since the text reporting matches the figure for the few cases it is there.","no","yes","no",1,1,"yolk_hormones","Soto del Real, Madrid, Spain",22.2284976428178,23.105641025641,"pass",40,-0.292478231374817,0.116353629173485,-0.292478231374817,-0.0552626786750495,0.00378755243296185,-0.0552626786750495
"26","GNM_024","included",NA,"log","Lopez-Rull I.; Gil D.",2009,"Soto del Real, Madrid, Spain","26",1,"GNM_024_1",2,"GNM_024_2",5,"GNM_024_5","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertinum, Lamium purpureum","blank",2,1,0,"CH",0.99,"mean",0.09,0.09,"SD",16,16,0.96,"mean",0.14,0.14,"SD",19,19,"Yolk Log A4(androstenedione)","Physiology","sensitivity-analysis","We do not consider yolk hormones as a good proxy for fitness as according to the meta-analysis on yolk hormones and fitness, they found no evidence for any effect of yolk hormones on fitness. (Lucia Mentesana, Michaela Hau, Pietro B. D'Amelio, Nicolas M. Adreani, Alfredo Sánchez-Tójar. In prep.* Do egg hormones have fitness consequences in wild birds? A systematic review and meta-analysis*)",1,NA,NA,NA,NA,NA,NA,NA,"Text: Results: Yolk androgens and egg colour",NA,"b","JMGS","***notice that the type of dispersion measure was not reported in the text***","SD","I am more likely to say they are reporting SD here as well like the figures since the text reporting matches the figure for the few cases it is there.","no","yes","no",1,1,"yolk_hormones","Soto del Real, Madrid, Spain",29.5014162264126,43.3230769230769,"pass",40,0.244499124025655,0.115985576399501,0.244499124025655,0.0307716586667537,0.00163586372094147,0.0307716586667537
"27","GNM_137","included",NA,"mean and variance","Shutler D.; Campbell A. A.",2007,"Nova Scotia and New Brunswick, Canada (between 45.40N and 46.0N, and 64.10E and 64.30E)","27",1,"GNM_137_1",1,"GNM_137_1",1,"GNM_137_1","Tachycineta bicolor","Achillea millefolium","blank",2,0,1,"PCH",6,"mean",0.9,0.9,"SD",44,44,5.5,"mean",1,1,"SD",23,23,"Clutch size","Reproduction","include","We categorize all the proxies coming from Tachycineta bicolor as belonging to parental care hypothesis. Since the bird does not show this behaviour in the wild, we think it is likely that courtship hypothesis is not at play. However, we will run a sensitivity analysis for this with only proxies such as blowflies and fleas number to ensure robustness of our results.",1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"a","JMGS","***I did not include the means reported in table 1 that came from a PCA (i.e. Size and Leukocytes) *** Should we also add nest initiation date as a proxy of fitness (marked in orange), I think not because the direction of this relationship won't be necessarily clear","SD","I would give no nest reuse since authors state that they clear the nest before the experiment started in 2000. Authors also clearly state that the green nest material was added after egg laying began. Here neither male nor females add GNM in nature. How do we use Clutch size as a proxy for courtship hypothesis in this case?","no","yes","no",1,1,"clutch_size","Nova Scotia and New Brunswick, Canada",26.0934489332929,43.9718239625273,"pass",72,0.528536238392587,0.0682902392333617,0.528536238392587,0.0870113769896297,0.00194866151634926,0.0870113769896297
"28","GNM_137","included",NA,"mean and variance","Shutler D.; Campbell A. A.",2007,"Nova Scotia and New Brunswick, Canada (between 45.40N and 46.0N, and 64.10E and 64.30E)","28",1,"GNM_137_1",1,"GNM_137_1",2,"GNM_137_2","Tachycineta bicolor","Achillea millefolium","blank",2,0,1,"PCH",5.3,"mean",1.4,1.4,"SD",44,44,5.1,"mean",1.1,1.1,"SD",23,23,"number of nestlings","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"a","JMGS","***I did not include the means reported in table 1 that came from a PCA (i.e. Size and Leukocytes) ***","SD","Here neither male nor females add GNM in nature. How do we use number of nestlings as a proxy for courtship hypothesis in this case?","no","yes","no",1,1,"number_of_nestling","Nova Scotia and New Brunswick, Canada",21.996130505751,24.969714321578,"pass",72,0.151341423916711,0.0663764606609658,0.151341423916711,0.0384662808277961,0.00360844527387163,0.0384662808277961
"29","GNM_137","included",NA,"mean and variance","Shutler D.; Campbell A. A.",2007,"Nova Scotia and New Brunswick, Canada (between 45.40N and 46.0N, and 64.10E and 64.30E)","29",1,"GNM_137_1",1,"GNM_137_1",3,"GNM_137_3","Tachycineta bicolor","Achillea millefolium","blank",2,0,1,"PCH",5,"mean",1.8,1.8,"SD",44,44,5.1,"mean",1.1,1.1,"SD",23,23,"number of fledged","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"a","JMGS","***I did not include the means reported in table 1 that came from a PCA (i.e. Size and Leukocytes) ***","SD",NA,"no","yes","no",1,1,"number_of_fledgling","Nova Scotia and New Brunswick, Canada",21.996130505751,18.3215933177197,"pass",72,-0.0618611586914657,0.0662340918278428,-0.0618611586914657,-0.0198026272961796,0.00496808798075535,-0.0198026272961796
"30","GNM_137","included",NA,"mean and variance","Shutler D.; Campbell A. A.",2007,"Nova Scotia and New Brunswick, Canada (between 45.40N and 46.0N, and 64.10E and 64.30E)","30",1,"GNM_137_1",1,"GNM_137_1",4,"GNM_137_4","Tachycineta bicolor","Achillea millefolium","blank",2,0,1,"PCH",23.5,"mean",1.3,1.3,"SD",44,44,23.8,"mean",1.2,1.2,"SD",23,23,"nestlings mass (g)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"a","JMGS","***I did not include the means reported in table 1 that came from a PCA (i.e. Size and Leukocytes) ***","SD",NA,"no","yes","no",1,1,"nestling_mass","Nova Scotia and New Brunswick, Canada",94.0945582746015,119.231291898391,"pass",70,-0.234028431116182,0.066614259765276,-0.234028431116182,-0.0126851595273158,0.000180080332812565,-0.0126851595273158
"31","GNM_137","included",NA,"mean and variance","Shutler D.; Campbell A. A.",2007,"Nova Scotia and New Brunswick, Canada (between 45.40N and 46.0N, and 64.10E and 64.30E)","31",1,"GNM_137_1",1,"GNM_137_1",5,"GNM_137_5","Tachycineta bicolor","Achillea millefolium","blank",2,0,1,"PCH",3.3,"mean",5,5,"SD",44,44,2.5,"mean",3.9,3.9,"SD",23,23,"Blowfly pupae","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 1","Arthropod","a","JMGS","***I did not include the means reported in table 1 that came from a PCA (i.e. Size and Leukocytes) ***","SD",NA,"no","yes","no",1,1,"blowflies_number","Nova Scotia and New Brunswick, Canada",3.0411945143698,4.35321057229021,"pass",90,0.169797993420384,0.0664206929891483,-0.169797993420384,0.277631736598279,0.157983334603672,-0.277631736598279
"32","GNM_137","included",NA,"mean and variance","Shutler D.; Campbell A. A.",2007,"Nova Scotia and New Brunswick, Canada (between 45.40N and 46.0N, and 64.10E and 64.30E)","32",1,"GNM_137_1",1,"GNM_137_1",6,"GNM_137_6","Tachycineta bicolor","Achillea millefolium","blank",2,0,1,"PCH",418.8,"mean",220.8,220.8,"SD",44,44,773,"mean",422.8,422.8,"SD",23,23,"Fleas per nest","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 1","Arthropod","a","JMGS","***I did not include the means reported in table 1 that came from a PCA (i.e. Size and Leukocytes) ***","SD",NA,"no","yes","no",1,1,"fleas_number","Nova Scotia and New Brunswick, Canada",8.67387805342538,12.5104618719473,"pass",90,-1.14952025139746,0.0760667038085759,1.14952025139746,-0.61288556959104,0.0193244884289622,0.61288556959104
"33","GNM_137","included",NA,"PCA scores (negative)","Shutler D.; Campbell A. A.",2007,"Nova Scotia and New Brunswick, Canada (between 45.40N and 46.0N, and 64.10E and 64.30E)","33",1,"GNM_137_1",1,"GNM_137_1",7,"GNM_137_7","Tachycineta bicolor","Achillea millefolium","blank",2,0,1,"PCH",-0.6,"mean",1.5,1.5,"SD",44,44,0.3,"mean",1.6,1.6,"SD",23,23,"Nestling Size (PCA)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"a","JMGS","weird values of mean and dispersion (coming from PCA)","SD",NA,"no","yes","no",1,1,"nestling_size","Nova Scotia and New Brunswick, Canada",0.889549395453166,-2.63830943775164,"fail",70,-0.579683663707871,0.0687132436712393,-0.579683663707871,NA,NA,NA
"34","GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","34",1,"GNM_152_1",1,"GNM_152_1",1,"GNM_152_1","Sturnus vulgaris","Birds add green material+Extra from author","Birds add green material",NA,1,1,"both",5,"mean",0.37,1.1700427342623,"SE",10,5,5.6,"mean",0.15,0.49749371855331,"SE",11,5.5,"Clutch size","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD","I consider the extra addition of green nest material vs. normally added by birds as the control since the larger the amount of GNM, larger could be the effect and consider this as comparision type 4","no","yes","yes",2,2,"clutch_size","Vosbergen, Netherlands",36.5037037037037,13.18391562294,"pass",72,-0.619174344792931,0.400074223211027,-0.619174344792931,-0.113328685307003,0.0123869489795918,-0.113328685307003
"35","GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","35",1,"GNM_152_1",1,"GNM_152_1",2,"GNM_152_2","Sturnus vulgaris","Birds add green material","blank",2,1,1,"both",5.6,"mean",0.15,0.49749371855331,"SE",11,5.5,5.5,"mean",0.29,0.58,"SE",4,2,"Clutch size","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD","I consider the unmanipualted as treatment (since birds bring gnm) and the removal of gnm (blank) as the control","no","yes","yes",2,2,"clutch_size","Vosbergen, Netherlands",17.8498985801217,36.5037037037037,"pass",72,0.166709575332104,0.683670987318676,0.166709575332104,0.0180185055026782,0.00699527955810423,0.0180185055026782
"36","GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","36",1,"GNM_152_1",1,"GNM_152_1",3,"GNM_152_3","Sturnus vulgaris","Birds add green material+Extra from author","blank",2,1,1,"both",5,"mean",0.37,1.1700427342623,"SE",10,5,5.5,"mean",0.29,0.58,"SE",4,2,"Clutch size","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD","I consider the addition of green nest material as a treatment vs. removal (therefore blank) as the control)","no","yes","yes",2,2,"clutch_size","Vosbergen, Netherlands",17.8498985801217,13.18391562294,"pass",72,-0.389891219533062,0.710858225933498,-0.389891219533062,-0.0953101798043249,0.0165123305785124,-0.0953101798043249
"37","GNM_152","included",NA,"mean and variance, shared treatment by 2, shared control by 2","Brouwer L.; Komdeur J.",2002,"Vosbergen, near Groningen, The Netherlands","37",1,"GNM_152_1",1,"GNM_152_1",4,"GNM_152_4","Sturnus vulgaris","Birds add green material+Extra from author","Birds add green material",NA,1,1,"both",4.5,"mean",0.76,2.1496046148071,"SE",8,4,5.6,"mean",0.22,0.695701085237044,"SE",10,5,"number of nestlings","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","JMGS","because there were three levels, in this line the data refer to two levels (addition and control) **with addition representing the experimental group and control the control group (given that the group addition had more GNM than the control group)**     **I used repeated traits ID and Temporal ID exact the same way because they shared the same treatments and controls and we do not have any variable to account for that**","SD",NA,"no","yes","yes",2,2,"number_of_nestling","Vosbergen, Netherlands",24.8337028824834,5.74162679425837,"pass",72,-0.650350297081645,0.47349752827301,-0.650350297081645,-0.218689200964829,0.0601336482741245,-0.218689200964829
